actualTravelTime;fiveMinuteMean;trafficVolume
309;350.0952381;61
315;350.0952381;62
312;351.4;61
318;354.6842105;62
327;354.6842105;63
327;353.05;64
2521;623.6;36
347;362.6;66
343;362.6;65
341;362.6;65
335;362.6;64
315;365.3;66
322;429.3181818;66
333;365.3;65
304;425.0434783;69
322;420;66
314;425.0434783;68
1142;366.7777778;55
319;420.9166667;70
366;429.3181818;66
307;399.8695652;77
339;420.9166667;69
325;418.2;74
309;402.0454545;75
309;402.0454545;76
339;399.8695652;78
2612;554.6666667;48
328;418.8888889;74
370;398.5217391;76
360;405.9047619;76
278;430.6956522;58
305;425.4583333;59
279;411.8076923;54
298;418.875;56
895;511.8235294;47
368;490.2962963;46
332;425.1;47
330;425.1;48
359;441.6538462;47
344;425.2333333;46
362;436.962963;47
352;432.8571429;46
321;447.0322581;43
336;447.0322581;42
337;444.5;42
343;438.0294118;42
1729;467;50
323;431.2777778;39
335;431.2777778;36
798;366.7894737;63
306;487.5454545;44
285;509.7931034;49
304;487.5454545;46
300;509.7931034;50
336;488.2121212;42
309;516.8571429;49
323;509.5517241;51
311;526.7931034;54
327;526.7931034;52
2158;490.4347826;35
327;464.0769231;59
316;526.6666667;55
323;526.6666667;54
1907;498.5625;48
550;431.2777778;38
343;515.4736842;53
298;472.5;56
295;472.5;60
297;490.6666667;62
353;482.4210526;64
344;482.4210526;65
344;482.4210526;65
354;482.4210526;65
345;482.4210526;66
2190;460.6153846;31
350;460.3157895;60
1310;352.4736842;57
346;428.2083333;53
349;433.5652174;53
1245;362.6;65
360;415.0909091;52
323;477.12;50
382;415.0909091;52
305;471.3461538;54
334;477.12;52
381;477.12;48
338;544.5;54
343;536.48;54
349;552.3333333;55
314;547.625;53
347;562;56
345;551;57
344;540.76;57
312;547.625;52
318;547.625;52
311;556.5217391;54
302;556.5217391;53
302;473.125;55
285;575;57
328;486.12;53
282;600.7;57
286;652.1;55
297;652.1;53
316;637.5238095;54
308;609.3;58
305;609.3;59
335;575.8421053;57
324;609.3;58
375;652.1;53
316;609.3;59
325;610.95;57
1944;518;47
2401;490.5454545;49
335;587.4545455;58
311;523.35;53
345;487.88;42
347;499.9130435;46
369;499.9130435;43
362;499.9130435;46
365;499.9130435;46
370;499.9130435;44
1941;342.7727273;52
339;404.0384615;48
365;483.4;46
331;404.0384615;52
332;404.0384615;53
340;404.0384615;49
344;404.0384615;50
343;404.0384615;51
329;362.6153846;58
314;363.28;54
978;440.5909091;53
328;363.875;54
326;325.1666667;55
402;404.0384615;54
387;368.5416667;57
311;322.7692308;54
344;325.1666667;54
331;323.7307692;55
2014;354.2222222;57
2778;517.5294118;49
312;322.2962963;54
312;322.2962963;55
319;378.3103448;56
309;454.75;59
900;551;57
315;445.9666667;59
331;448.2068966;61
333;456.1851852;63
327;509.3157895;70
350;476.6086957;66
360;476.6086957;65
328;520.8333333;68
335;520.8333333;69
363;499.4;68
2980;517.5294118;49
289;541.8461538;58
294;541.8461538;57
321;590.3809524;58
318;578.5909091;59
378;568.2;65
414;549.25;66
2791;358.1764706;46
469;533.7058824;67
302;570.75;45
325;561.8275862;47
344;561.8275862;46
331;538.53125;49
822;408.92;47
288;543.1176471;43
328;549.4848485;43
342;556.3125;43
340;549.4848485;42
337;549.4848485;42
1711;455.5714286;58
384;556.3125;44
322;527.1081081;40
359;543.1176471;41
1728;455.5714286;60
327;521.8684211;41
352;517.5384615;43
316;584.5625;52
318;584.5625;51
329;502.84375;51
329;608.5517241;52
315;599.1;58
336;599.1;56
317;662.4;61
335;593.1290323;59
312;700.5555556;61
308;584.6956522;64
317;714.2692308;62
328;700.5555556;60
341;700.5555556;60
307;596.15;60
1923;459.5925926;60
323;622.05;58
312;593.5;58
317;583.1304348;57
288;643;51
2577;402.0454545;74
320;673.76;52
328;673.76;51
342;673.76;50
340;673.76;50
323;673.76;50
350;590.3913043;46
363;581.5416667;46
342;486.5;43
323;473.0833333;45
332;473.0833333;46
327;461.48;46
380;473.0833333;44
308;490.7037037;50
1583;550.6666667;47
332;490.7037037;50
304;519;45
1229;520.8333333;68
320;510.375;46
1152;573.4545455;58
322;510.375;48
535;581.5416667;46
314;448.2916667;51
387;490.7037037;49
846;599.1;57
338;401.15;49
881;588.3225806;53
1895;473.125;54
302;497.1818182;44
315;489.8695652;44
1472;322.2962963;55
295;536.4444444;38
308;536.4444444;38
305;527.3157895;38
333;508.7619048;37
2651;480.8235294;38
320;463.9411765;32
309;455.2777778;39
331;455.2777778;40
356;567.2173913;41
351;571.16;43
311;574.1666667;39
478;463.9411765;38
316;574.1666667;43
322;616.6666667;46
1874;324.48;54
307;641.9545455;49
2571;419.4761905;53
344;641.9545455;48
2536;477.12;50
321;727.2608696;54
300;710.2916667;54
326;727.2608696;53
331;727.2608696;52
2554;471.3461538;51
296;680.55;52
333;674.2777778;53
326;674.2777778;54
297;718.2142857;55
296;718.2142857;56
308;726.7333333;54
333;726.7333333;53
315;718.2142857;57
318;718.2142857;58
318;747.4615385;59
754;463.9411765;37
1650;526.1621622;49
364;530.75;58
333;575.6;64
362;530.75;58
359;551;60
383;512.6153846;58
353;575.6;62
363;575.6;61
338;552.5454545;62
340;552.5454545;61
367;660.5;62
364;479.5454545;61
957;463.9411765;31
350;766.1428571;59
385;479.5454545;60
352;766.2142857;61
341;687.2941176;60
343;687.2941176;61
326;710.9375;65
925;514.6842105;39
397;653.8333333;61
344;710.9375;62
385;766.2142857;60
845;585.4347826;40
357;710.9375;64
341;817.2941176;64
330;765.9473684;64
363;817.2941176;63
324;702.4545455;63
315;686.3913043;61
365;817.2941176;63
364;817.2941176;64
424;817.2941176;61
352;684.6086957;61
344;655.28;68
368;655.28;63
329;712.7272727;67
341;695.4782609;65
411;702.4545455;60
355;712.7272727;66
351;712.7272727;67
407;667.9583333;69
1090;559.7083333;42
323;723.3809524;53
399;712.7272727;67
1946;593.1290323;60
339;490;50
327;513.3181818;51
953;710.2916667;53
335;501;50
310;437.0967742;46
319;437.0967742;46
331;464.3;44
359;459;43
363;464.0333333;44
300;442.9705882;37
347;455.7272727;38
333;446.40625;37
2672;448.2068966;60
315;440.1428571;37
307;400.1052632;41
1306;607.88;46
1206;710.2916667;54
338;404.6571429;47
378;397.75;40
346;427.5;48
346;426.6857143;47
374;468.8888889;48
383;426.6857143;48
358;456.1176471;51
343;485.4516129;53
1102;530.75;60
369;458.2727273;52
361;476.3030303;51
351;473.3448276;54
376;473.3448276;53
357;475.2857143;55
329;460.1851852;57
338;460.1851852;55
346;474.625;59
323;501.15;61
325;493.047619;62
303;481.8181818;63
302;481.9545455;64
329;484.1818182;64
309;480.3636364;63
300;603.75;67
310;594;65
292;614.1052632;66
322;603.75;68
305;576;56
307;597.7777778;58
326;597.7777778;57
340;587.5789474;57
326;580.9411765;60
339;567.2777778;58
338;580.9411765;60
350;580.9411765;60
328;588.4705882;57
347;580.9411765;57
350;588.4705882;58
343;569.8636364;54
343;560.3478261;55
328;560.3478261;54
309;543.92;56
335;544.84;55
298;527;55
324;543.92;56
320;535.7307692;55
314;532.8461538;54
330;527.1111111;55
350;442.5;55
339;442.2307692;56
339;442.2307692;56
340;428.3448276;62
381;428.3448276;56
314;363.0769231;60
304;363.0769231;55
316;362.64;57
334;358.8461538;58
344;328.92;60
323;324.625;58
2095;610.08;44
526;428.3448276;59
305;325.2173913;49
1621;702.4545455;62
1497;773.0909091;55
1862;529;58
321;325.2173913;50
306;324.96;49
1150;468.8888889;48
300;328.5714286;47
300;329.5454545;47
310;330.3333333;45
316;331.4347826;45
302;332.5454545;44
325;332.5454545;43
1986;529;57
331;333.1818182;46
331;334.375;48
300;332.173913;44
293;331.2;40
462;328.2727273;48
293;330.55;43
284;441.6875;41
285;441.6875;42
752;363.8461538;59
2165;608.0833333;60
301;449.5333333;44
388;330.3684211;42
1627;442.3142857;44
331;449.5333333;43
331;449.5333333;45
1803;773.0909091;56
766;362.64;58
304;668.35;46
1120;567.2777778;59
315;668.35;46
325;643;46
1647;466.5;41
327;681;47
329;681;49
1434;460.1851852;55
418;449.5333333;46
327;681;50
351;681;52
431;548.7333333;46
347;681;50
346;662.45;53
339;644.1428571;54
361;662.45;53
329;721.0952381;59
545;330.25;43
326;741.95;60
333;741.95;60
2778;562.6842105;39
334;704.5909091;60
336;703.8636364;59
315;674.9583333;56
312;689.3478261;59
330;674.9583333;58
322;689.3478261;59
311;676.92;60
334;670.875;61
358;662.4615385;60
342;662.4615385;60
333;658.3846154;59
299;615.5925926;59
852;333.1818182;45
318;666.4074074;58
335;666.4074074;57
334;666.4074074;58
291;623.9333333;47
322;623.9333333;49
323;614.9677419;49
351;633.4827586;46
351;633.4827586;46
329;606.1212121;51
316;661.5428571;60
343;598.0882353;53
355;617.1290323;50
355;617.1290323;50
329;678.7575758;60
342;671.1764706;58
352;598.0882353;54
357;598.0882353;55
345;678.7575758;61
314;648.9444444;59
980;331.047619;41
327;658.5714286;58
322;651.25;56
319;604.0588235;54
1022;330.25;42
290;473.1071429;53
331;538.8275862;50
1178;330.3333333;45
432;603.7647059;56
355;473.1071429;52
312;463.28;53
315;453.7407407;55
1958;585.6818182;64
304;467.2380952;44
317;473.95;44
316;473.95;43
317;473.95;44
308;352.5238095;44
317;352.5238095;44
322;353.45;44
326;353.45;44
339;353.45;43
348;353.1;44
326;353.8076923;48
318;374.9285714;50
346;353.08;47
322;376.8518519;51
324;374.7857143;53
345;375.3214286;49
334;376.8518519;52
325;374.7857143;55
323;374.7857143;59
333;374.7857143;56
1265;462.6666667;47
668;578.9375;50
306;427.9642857;61
2375;473.3448276;53
309;419.6153846;60
332;416.4814815;59
338;416.4074074;60
1965;442.5;54
317;472.3214286;60
294;468.2857143;52
307;463.0344828;53
2055;442.5;55
416;477.1851852;55
306;472.5909091;52
389;468.2857143;52
2115;442.2307692;56
335;472.5909091;51
334;417.1785714;49
282;432.9259259;47
1453;721.0952381;58
317;517.2307692;40
273;628.5;37
314;541.6956522;34
299;616.3043478;37
287;642.9047619;38
300;628.5;38
299;659.15;38
549;441.7857143;48
301;645.6666667;39
300;648.8571429;38
316;800.7222222;39
325;859.8125;38
333;801.6875;38
323;818.9411765;40
341;846.6428571;40
330;818.9411765;41
362;749.2;45
2454;363.0769231;55
366;779;45
418;779;46
408;779;46
1563;668.6764706;59
1227;353.5;48
394;753.2727273;53
417;716.9166667;49
388;753.2727273;55
427;716.9166667;50
2212;330.55;42
403;800.2;59
405;800.2;60
342;516.75;54
675;628.5;38
415;800.2;61
379;517.2;52
422;514.6;55
371;403.0714286;53
368;403.0714286;52
348;401.7142857;52
361;401.7142857;52
348;323.3333333;50
338;324.0769231;52
1399;353.5;49
311;325.4375;57
344;325.4375;54
339;325.4375;55
315;325.4375;58
335;325.4375;55
312;325.4375;58
2475;333.1818182;44
321;325.4375;59
344;325.4375;60
340;327.5882353;58
332;445.7222222;59
346;327.5882353;58
318;448.4444444;56
319;458.7647059;56
339;448.4444444;57
327;467.8125;57
294;595.9444444;64
313;482.8125;60
320;482.8125;61
315;600.8823529;62
283;700.2222222;64
303;700.2222222;65
291;654.952381;70
301;670.6;69
322;684.5789474;68
337;660.3636364;69
371;645.3913043;70
342;676.3333333;68
354;676.3333333;67
329;643.9583333;66
355;693.5;70
375;676.3333333;66
350;657.6086957;67
1906;485.862069;50
369;657.6086957;65
354;644.7083333;67
370;657.6086957;68
385;661.9230769;68
351;605.8064516;62
383;655.7878788;63
377;605.8064516;62
362;589.8181818;64
377;597.625;64
365;582.2352941;63
369;568.3333333;61
372;563.6666667;63
1947;353.1;45
398;529.3333333;63
429;575.4857143;61
1403;502.8928571;40
365;439.4166667;58
348;426.2647059;56
349;426.2647059;60
352;426.2647059;60
2762;662.45;52
369;425.0294118;61
379;426.2647059;60
718;660.3636364;69
322;386.9259259;58
317;388.3928571;54
1181;569.4166667;58
347;390.1851852;54
347;390.1851852;54
311;407.7826087;57
344;393.9230769;54
339;396.96;56
339;396.96;56
312;410.5652174;58
325;418.6521739;57
2348;458.0384615;52
300;430.6818182;56
335;427.4545455;55
313;496.9583333;54
341;504.5454545;58
341;504.5454545;57
310;526.7307692;52
318;526.7307692;52
335;527.1538462;52
3092;681;51
277;626.6666667;52
313;593.875;50
748;426.2647059;58
289;612.8181818;53
1321;325.1333333;52
313;612.8181818;52
315;624.1666667;52
311;632.826087;48
331;632.826087;49
338;660.047619;49
1078;661.9230769;67
306;621.8695652;54
1043;605.8064516;61
296;625.1666667;52
307;693.7916667;54
295;613.56;51
315;693.7916667;54
299;622.5416667;52
303;622.5416667;53
360;623.9130435;51
1547;401.7142857;53
1602;523.4666667;53
310;582.5217391;52
301;560.76;48
306;601.5909091;54
306;569.8695652;53
316;581.5454545;52
378;579.0434783;51
319;588.3913043;53
325;581.5833333;55
332;570.92;57
308;614.952381;60
322;614.952381;60
314;614.952381;63
347;614.952381;59
339;614.952381;61
1767;325.1333333;53
342;575.8181818;67
2409;432.9259259;47
371;543.24;68
341;571.9259259;68
318;628.6538462;71
351;641.76;67
354;641.76;68
363;628.6538462;69
415;629.3076923;66
364;640.4;70
379;538.25;74
394;539.4583333;76
390;521.1666667;76
406;539.4583333;75
853;613.56;51
341;490.9565217;71
378;498.5;73
375;498.5;74
330;506.8571429;72
384;498.5;74
358;499.1363636;71
349;506.8571429;72
342;497.8181818;70
322;445.25;64
1976;441.5263158;60
454;483.125;71
335;454.4210526;65
354;454.4210526;64
347;472.4705882;64
2083;325.4375;58
2441;818.9411765;41
359;543.3888889;67
338;545.6875;72
359;543.3888889;68
356;591.2777778;69
374;555.2352941;67
387;545.6875;72
365;537.7647059;73
2623;662.65;37
434;484.3529412;68
378;525.5555556;73
363;511.1;71
388;508.25;71
1544;398.24;57
953;590.3913043;58
322;529.7;57
379;529.5263158;62
336;545.0952381;58
2347;325.4375;54
324;544.6818182;53
2794;801.6875;38
367;575.8461538;51
366;528.2;50
356;532.68;48
353;449.72;48
350;449.72;48
339;445.1153846;45
338;445.1153846;46
353;442.3703704;44
348;569.6206897;47
366;555.6129032;46
358;569.6206897;46
367;577;47
349;637.2;50
391;577;45
382;563.6;49
373;637.2;50
369;631.0967742;51
356;622.71875;53
333;667.6129032;57
1412;569.5833333;50
348;676.3333333;59
348;676.3333333;59
347;676.3333333;59
347;670.2413793;59
526;583.5555556;44
1217;541.8;67
367;727.8846154;57
2397;657.6086957;66
473;630.5806452;55
390;714.1851852;57
2018;403.0416667;56
316;728.6521739;49
287;669.2;45
1906;542.125;51
2851;325.4375;54
319;664.05;43
324;649.7142857;43
342;664.05;43
341;636.3636364;41
2427;429.4242424;56
355;584.4583333;37
345;489.7692308;38
353;491.1111111;38
345;524.1851852;37
380;566.6923077;37
309;573.5483871;39
315;604.0833333;40
349;591.4;42
340;623.3181818;44
359;601.5416667;42
1719;551.9166667;68
1137;445.1153846;45
742;637.3636364;43
345;813.8947368;39
339;813.8947368;41
334;1031.3125;42
411;801.0909091;41
309;1007.533333;38
366;813.8947368;40
1569;454.4210526;64
1568;479.5;64
1848;628.6538462;69
351;826.125;37
411;966.125;39
336;815.1538462;39
332;815.1538462;40
372;826.125;40
744;583.3448276;38
735;579.6666667;38
327;692.7692308;41
329;668.2142857;43
335;516.75;45
287;633;52
328;610.5384615;48
304;633;50
1984;538.25;73
301;633;50
313;525.5;50
307;568.7058824;51
2668;634.9615385;50
333;568.7058824;48
333;568.7058824;50
341;596.2;51
326;680.1333333;52
338;680.1333333;51
355;582.6875;50
321;680.1333333;55
313;753.125;56
290;755.375;58
336;680.1333333;55
301;698.4285714;60
304;696.6;59
339;735.1176471;57
2603;595.8636364;52
325;661.8947368;59
1527;630.3870968;55
317;645.25;60
352;694.1052632;58
373;692.8947368;58
326;614.8636364;58
339;602.3913043;60
364;614.8636364;58
355;602.3913043;60
349;612.28;57
342;612.28;62
357;612.28;58
1815;585.0740741;45
362;657;68
345;622.5;70
338;663.7894737;72
313;619.0454545;71
301;524.44;70
332;632.2857143;71
2809;572.4583333;50
296;507.9259259;71
336;632.2857143;71
334;540.6521739;71
324;524.44;69
367;632.2857143;71
325;507.3703704;71
311;525.8333333;75
326;511.0769231;74
307;532.5217391;76
317;532.5217391;76
316;494.5217391;77
318;494.5217391;77
309;593.9130435;78
303;593.9130435;79
1170;1031.3125;42
342;624.16;75
390;593.9130435;76
341;624.16;76
325;580.0434783;76
2461;436.2380952;63
337;580.0434783;73
317;572.125;73
354;580.0434783;76
2804;650.8095238;64
336;549.1481481;66
345;540.5;66
330;467.6538462;64
1593;524.1851852;37
333;532.32;65
346;524.6538462;65
344;532.32;66
342;532.32;67
330;533.92;67
341;525.7692308;67
332;591.2068966;52
353;582.3333333;52
374;582.3333333;52
320;494.3125;48
289;490.2;48
324;488.6969697;48
348;494.3125;47
294;495.862069;46
300;495.862069;47
1063;735.1176471;58
294;553.8387097;46
1565;813.8947368;39
290;623.28125;50
1474;826.125;38
315;623.28125;50
317;623.28125;49
858;507.3703704;72
308;576.0625;47
324;584.8387097;46
397;623.28125;50
896;525.8333333;75
740;519.0740741;67
760;532.32;66
354;602.36;46
374;602.36;45
371;602.36;47
367;614.2916667;50
367;627.173913;51
367;627.173913;52
361;629.0869565;51
328;572.12;54
380;615.75;51
317;544.4642857;51
324;544.4642857;52
315;566.88;54
327;544.4642857;53
329;551.962963;53
323;596.4;53
321;509.72;52
779;573.5806452;53
1081;532.5217391;77
349;503;46
340;502.24;47
2956;540.8888889;62
386;503;45
1615;582.6875;50
323;506.95;44
384;476.875;45
304;535.15;45
298;535.15;44
346;506.95;46
319;544.7368421;40
316;605.3888889;45
305;601.7894737;48
312;611.1111111;45
317;611.1111111;44
294;457.0384615;40
315;455.5555556;43
330;460.9615385;46
309;450.4166667;45
2557;524.1851852;37
1724;614.8636364;58
360;450.4166667;48
1503;532.5217391;75
350;462.6363636;51
327;559.4166667;52
330;559.4166667;51
322;571.3076923;50
2898;770.375;59
338;571.3076923;52
313;539.5333333;62
315;539.5333333;61
325;532.6206897;63
309;523.25;65
332;539.5333333;62
333;523.25;68
472;571.3076923;50
608;462.6363636;50
355;557.5882353;60
362;557.5882353;61
354;532.5263158;60
379;557.5882353;61
360;532.5263158;60
372;544.9444444;59
347;532.5263158;64
349;532.5263158;63
357;532.5263158;65
334;565;63
349;591.2777778;64
308;711.8947368;59
321;732.6666667;58
321;674;58
344;691.75;55
325;658.4090909;58
2913;616.6086957;38
336;658.4090909;57
333;713.2105263;57
307;703.1;70
318;723.5263158;73
373;715.2631579;67
2787;869.8;39
310;771.0588235;70
371;723.5263158;72
346;762;65
350;762;61
331;563.6666667;66
324;490;65
1862;582.3333333;53
342;490;65
2019;540.5;66
1980;523.7692308;63
318;369.4705882;64
372;361.65;66
295;493.3;60
348;369.4705882;64
297;486.35;54
315;485.6666667;57
298;486.35;55
1429;512.7368421;43
278;477.8095238;49
663;715.2631579;66
286;561.0434783;48
1167;571.3076923;53
2364;624.16;75
858;657.6818182;55
338;598.7894737;42
321;793.9444444;43
1100;532.5263158;60
363;721.8823529;42
317;720.3157895;44
336;857.4736842;40
322;741;44
323;741.8333333;46
376;793.9444444;43
353;857.4736842;42
353;857.4736842;42
321;679.1904762;48
316;732.6190476;50
316;732.6190476;51
310;711.9545455;51
586;561.0434783;48
753;367.3888889;64
310;641.2;48
309;641.2;50
2711;507.3703704;71
1108;658.4090909;56
327;681;50
364;698.6315789;51
351;718;53
348;740.7647059;54
347;740.7647059;54
347;766.8125;54
352;766.8125;53
402;681;49
315;801.4705882;55
941;364.5263158;67
300;725.375;54
364;860.6111111;56
321;725.375;53
305;690.4666667;52
306;718.7142857;54
303;719.7857143;52
416;801.4705882;55
318;595.1764706;46
320;597.7058824;50
327;597.7058824;49
306;568.0526316;54
347;595.1764706;45
334;568.0526316;52
320;574.65;57
350;574.65;54
341;644.4782609;56
2553;552.9354839;49
331;628.7916667;52
362;628.7916667;52
355;628.7916667;50
313;517.64;52
294;503.1612903;50
300;503.1612903;50
339;517.64;51
300;498.8125;51
305;479.4193548;52
295;468.8787879;51
308;490.6785714;49
293;498.4074074;47
305;512.96;47
341;501.2692308;51
309;495.0384615;48
594;574.65;55
313;474.037037;49
324;474.037037;49
298;391.56;48
314;391.56;49
1636;703.1;70
316;446.0769231;52
286;457.3478261;50
1476;369.4705882;63
331;441.8148148;51
330;437.4285714;52
296;423.2608696;54
334;431.1818182;53
307;434.5714286;59
296;429.4285714;61
316;428.8181818;60
295;435;63
306;429.4285714;61
301;435;64
317;439.2857143;66
323;439.2857143;64
2374;555.0714286;59
304;432.8636364;65
318;432.8636364;63
368;439.0952381;61
319;436.8095238;65
339;391.8571429;65
367;388.4090909;67
379;391.1428571;67
376;386.3636364;67
570;434.5714286;58
363;441.7619048;67
383;432.3913043;66
379;449.15;67
374;473.1764706;69
363;466.8888889;65
352;466.8888889;65
340;466.8888889;66
324;466.8333333;62
318;448.6111111;55
359;450.75;62
2227;703.1;67
332;476;53
344;476;51
349;476;52
2281;715.2631579;65
381;476;56
1866;598.2631579;42
362;484.0526316;58
360;484.0526316;58
383;431.8888889;55
389;437.8235294;55
419;431.8888889;54
315;453.3684211;47
304;446.047619;50
316;461.6;50
314;461.6;51
2090;614.0555556;45
357;461.6;52
340;450.4090909;55
349;450.4090909;54
328;457.5;53
874;441.7619048;66
2610;703.1;69
1463;498.8125;51
1104;429.4285714;62
387;471.6111111;51
382;555.95;50
423;456.1;50
398;555.95;51
341;558.05;57
367;558.05;54
369;558.05;54
398;567.3684211;52
364;608.2727273;60
387;608.2727273;60
379;608.2727273;61
373;608.2727273;64
384;608.2727273;62
384;608.2727273;63
400;634.5789474;66
388;635.9473684;66
354;645.5;58
2084;740.7647059;54
365;683.875;58
1089;466.8888889;65
381;675.3125;59
411;683.875;58
414;683.875;59
1040;456.5882353;53
370;676.625;62
367;554.5625;60
475;645.5;58
399;569.6666667;62
366;585.375;63
359;746.6111111;59
1541;428.5909091;54
362;691.9473684;50
1689;360.4615385;51
354;636.3913043;49
358;635.3043478;49
363;625.0416667;50
446;746.6111111;60
395;661.2380952;51
357;645.1363636;49
301;645.6956522;64
315;619.24;62
348;619.24;56
320;645.6956522;64
2157;565.2631579;55
392;619.24;55
379;619.24;58
341;625.56;63
349;625.56;62
329;637.0833333;62
343;637.0833333;61
377;625.56;63
390;637.75;60
452;574.173913;60
423;669.4583333;56
312;531.8571429;55
364;513.3478261;61
419;648.9166667;56
376;509.5833333;61
325;531.8571429;56
328;531.8571429;57
337;577.7272727;59
351;648.6666667;56
377;615.0416667;57
322;598.2;46
321;598.2;47
336;593.3846154;45
397;636.1363636;57
331;578.6296296;47
342;578.6296296;48
351;578.6296296;48
337;635;48
300;566.8275862;47
357;635;47
321;566.8275862;45
303;528.9677419;51
304;528.9677419;51
305;528.9677419;52
305;533.9;53
1940;439.2857143;64
314;546.3043478;46
300;554.8181818;51
308;546.3043478;49
437;566.8275862;45
342;550.3478261;52
346;486.5;51
334;430.1111111;51
312;434.5416667;58
311;436.2608696;59
357;486.5;50
332;433.0384615;54
347;433.0384615;53
303;460.2105263;61
350;429.4814815;55
325;446.4761905;61
307;456.05;61
322;362.2380952;61
334;359.2272727;62
334;358.2608696;62
353;358.2608696;62
361;355.8333333;62
644;528.9677419;53
359;347.6296296;64
358;347.6296296;65
373;404.5;66
385;405.037037;70
402;405.037037;70
418;405.037037;70
417;405.037037;70
429;393.3103448;69
424;394.7666667;69
2076;484.0526316;58
428;401.5833333;67
398;389.4137931;63
467;401.5833333;69
417;386.1428571;61
398;391.28;58
2339;450.75;62
468;386.4;63
402;396.7391304;55
396;407.6190476;54
422;400.1818182;56
1033;528.9677419;53
420;407.6190476;54
426;412.75;55
425;409.9047619;53
379;355.6190476;51
427;348.7727273;54
361;352.5714286;50
385;355.6190476;51
368;354.6190476;49
375;373.2352941;50
377;379.4666667;49
368;399.3571429;53
771;404.3913043;67
354;511.1333333;56
382;511.1333333;56
397;511.1333333;55
372;505.9375;56
2760;433.7391304;66
372;499.5882353;54
383;509.9375;56
363;533.3846154;55
364;533.3846154;55
382;533.3846154;54
557;366.0625;52
381;630.5;56
381;608.7777778;57
390;620.9411765;57
398;620.9411765;56
389;623.4705882;55
392;623.4705882;56
372;614.3888889;57
389;625.7058824;54
1716;563.6521739;57
1173;359.6190476;64
393;638.8947368;58
398;628.5882353;57
394;630.25;66
413;618.5714286;61
2118;569.6666667;61
411;615.2380952;64
388;621.75;62
389;621.75;64
413;621.75;61
371;545.2105263;64
403;545.2105263;63
386;545.2105263;64
366;541.3157895;66
369;541.3157895;65
395;545.4444444;66
380;538.6190476;65
392;536.1052632;64
441;541.3157895;66
391;525.6521739;63
957;355.6190476;51
413;531.5;62
358;547.5238095;59
1139;386.1428571;60
408;540.8695652;63
400;544.1818182;63
393;543.3181818;62
404;543.3181818;63
371;539.1818182;62
393;550.3333333;61
389;547.5238095;60
380;532.3478261;63
371;513.8571429;61
364;518;60
323;501.5416667;59
336;501.5416667;58
325;557.1034483;51
321;557.1034483;52
320;557.1034483;52
328;557.1034483;52
325;563.6071429;52
318;617.2068966;51
324;617.2068966;52
318;625.7857143;51
321;625.7857143;52
315;625.7857143;53
916;518.25;56
1061;354.6190476;52
329;625.7857143;53
327;625.7857143;54
1686;432.2307692;56
329;635.3333333;55
333;635.3333333;56
324;608.2413793;57
345;614.8928571;55
331;616.1785714;56
355;607.9310345;56
3025;449.3684211;52
325;530.6785714;58
341;530.6785714;59
351;530.6785714;57
351;530.6785714;58
340;527.5517241;59
545;575.0384615;58
352;543.7241379;58
354;550.3571429;58
333;571.4482759;60
334;559.2258065;61
342;565.3666667;59
298;489.0322581;56
1010;638.8947368;58
325;479.3636364;58
1522;389.1923077;58
1830;359.2272727;63
335;479.3636364;59
327;484.2580645;63
319;420;61
328;423.125;60
317;455.1904762;55
334;460.5897436;55
320;456.575;55
327;453.5121951;56
305;515.4146341;53
301;509.1190476;54
3113;608.2727273;60
294;496.6190476;58
321;508.1666667;53
306;499.325;56
319;497.2195122;55
1563;353.1;50
342;485.974359;60
339;488.2368421;62
353;500;59
313;510.9677419;64
350;488.2368421;61
316;490.8;67
309;495.3529412;68
1575;373.2352941;49
340;532.4054054;64
378;504.9166667;63
358;612.875;63
371;573.4594595;63
367;573.6486486;62
340;588.2;66
340;588.2;67
335;588.2;68
313;585.68;68
2495;528.9677419;50
339;575.9615385;70
328;575.3461538;69
329;575.3461538;70
318;595.4166667;69
325;606.9130435;69
306;488.3913043;73
330;594.0833333;70
337;481.6666667;74
720;433.2820513;54
338;488.4782609;75
341;488.4782609;74
344;480.8333333;75
353;490.8181818;76
354;604.826087;76
1367;523.6956522;63
378;490.8181818;75
382;490.8181818;75
2237;393.3103448;68
370;579.68;75
370;581.125;75
387;604.826087;75
377;581.125;75
371;570.64;76
375;570.64;76
376;570.64;75
366;608.8076923;77
366;608.8076923;78
384;570.64;75
400;581.125;75
356;620.52;80
397;608.8076923;79
398;608.8076923;79
396;619.08;78
394;619.08;77
367;581.8461538;80
401;607.8461538;78
372;604.2916667;79
374;581.8461538;80
355;551.7826087;79
455;570.64;77
353;551.7826087;80
352;562;81
353;562;81
375;562;80
363;574.1428571;84
366;574.1428571;84
366;574.1428571;83
369;574.1428571;83
1483;513.8571429;61
387;574.1428571;84
361;565.2272727;85
384;574.1428571;83
395;574.1428571;83
354;587.4827586;86
360;579.2;86
379;542.16;86
370;570.8709677;83
385;579;86
352;570.8387097;79
342;571.7741935;78
995;453.5121951;51
899;503.1212121;61
367;571.7741935;77
358;497.6451613;74
351;498.4516129;74
370;496.516129;75
2472;392.7407407;65
363;498.4516129;73
362;462.9666667;74
380;462.9666667;72
390;456.125;71
1339;570.9310345;57
1288;479.3636364;56
838;606;69
389;523.3947368;68
419;526.2105263;68
